Refactoring Type,Source File,Model,Split,Pos Train,Neg Train,Accuracy,TN,TP,FN,FP,Model Params,Approach,Type Split,Type File
Extract Method,ratio_split,RandomForest,0.2,85,37,0.5610047846889952,39,73,27,61,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Extract Method,ratio_split,SVM,0.2,85,37,0.6483253588516746,34,95,5,66,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Extract Method,ratio_split,LogisticRegression,0.2,85,37,0.5598086124401913,21,91,9,79,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Extract Method,ratio_split,RandomForest,0.3,74,37,0.5801435406698565,34,82,18,66,"[""{'max"", ""depth': 10, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratio,True,False
Extract Method,ratio_split,SVM,0.3,74,37,0.6104465709728868,34,88,12,66,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Extract Method,ratio_split,LogisticRegression,0.3,74,37,0.5426634768740032,24,85,15,76,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Extract Method,ratio_split,RandomForest,0.4,64,37,0.5826193390452876,42,74,26,58,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Extract Method,ratio_split,SVM,0.4,64,37,0.5881272949816401,32,86,14,68,"[""{'C': 1, 'kernel': 'rbf'}""]",ratio,True,False
Extract Method,ratio_split,LogisticRegression,0.4,64,37,0.574969400244798,29,86,14,71,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Extract Method,ratio_split,RandomForest,0.5,53,37,0.6535087719298246,47,83,17,53,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratio,True,False
Extract Method,ratio_split,SVM,0.5,53,37,0.5614035087719298,29,83,17,71,"[""{'C': 10, 'kernel': 'linear'}""]",ratio,True,False
Extract Method,ratio_split,LogisticRegression,0.5,53,37,0.5560428849902534,32,80,20,68,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Move Class,ratio_split,RandomForest,0.2,21,42,0.7005899705014749,73,67,33,27,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratio,True,False
Move Class,ratio_split,SVM,0.2,21,42,0.7890855457227138,91,67,33,9,"[""{'C': 1, 'kernel': 'rbf'}""]",ratio,True,False
Move Class,ratio_split,LogisticRegression,0.2,21,42,0.8112094395280236,96,67,33,4,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Move Class,ratio_split,RandomForest,0.3,18,36,0.6559290382819795,76,56,44,24,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Move Class,ratio_split,SVM,0.3,18,36,0.7609710550887021,97,56,44,3,"[""{'C': 10, 'kernel': 'linear'}""]",ratio,True,False
Move Class,ratio_split,LogisticRegression,0.3,18,36,0.7567693744164332,96,56,44,4,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Move Class,ratio_split,RandomForest,0.4,16,32,0.729490022172949,73,73,27,27,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratio,True,False
Move Class,ratio_split,SVM,0.4,16,32,0.687361419068736,83,55,45,17,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Move Class,ratio_split,LogisticRegression,0.4,16,32,0.7028824833702882,95,45,55,5,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Move Class,ratio_split,RandomForest,0.5,13,26,0.6943521594684385,67,71,29,33,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Move Class,ratio_split,SVM,0.5,13,26,0.7012735326688815,76,64,36,24,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Move Class,ratio_split,LogisticRegression,0.5,13,26,0.7151162790697674,93,50,50,7,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Rename Package,ratio_split,RandomForest,0.2,5,10,0.9454545454545454,89,100,0,11,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Rename Package,ratio_split,SVM,0.2,5,10,0.9727272727272727,95,100,0,5,"[""{'C': 1, 'kernel': 'rbf'}""]",ratio,True,False
Rename Package,ratio_split,LogisticRegression,0.2,5,10,0.9787878787878788,96,100,0,4,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Rename Package,ratio_split,RandomForest,0.3,4,8,0.9520958083832336,90,100,0,10,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Rename Package,ratio_split,SVM,0.3,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Rename Package,ratio_split,LogisticRegression,0.3,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Rename Package,ratio_split,RandomForest,0.4,4,8,0.9520958083832336,90,100,0,10,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Rename Package,ratio_split,SVM,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Rename Package,ratio_split,LogisticRegression,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Rename Package,ratio_split,RandomForest,0.5,3,6,0.8394970414201184,93,75,25,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Rename Package,ratio_split,SVM,0.5,3,6,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Rename Package,ratio_split,LogisticRegression,0.5,3,6,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Pull Up Method,ratio_split,RandomForest,0.2,6,12,0.39197530864197533,78,0,100,22,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Pull Up Method,ratio_split,SVM,0.2,6,12,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Pull Up Method,ratio_split,LogisticRegression,0.2,6,12,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Pull Up Method,ratio_split,RandomForest,0.3,5,10,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Pull Up Method,ratio_split,SVM,0.3,5,10,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Pull Up Method,ratio_split,LogisticRegression,0.3,5,10,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Pull Up Method,ratio_split,RandomForest,0.4,4,8,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Pull Up Method,ratio_split,SVM,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Pull Up Method,ratio_split,LogisticRegression,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Pull Up Method,ratio_split,RandomForest,0.5,4,8,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Pull Up Method,ratio_split,SVM,0.5,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Pull Up Method,ratio_split,LogisticRegression,0.5,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Attribute,ratio_split,RandomForest,0.2,9,18,0.45394736842105265,91,0,100,9,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Move Attribute,ratio_split,SVM,0.2,9,18,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Move Attribute,ratio_split,LogisticRegression,0.2,9,18,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Attribute,ratio_split,RandomForest,0.3,8,16,0.5827922077922079,92,25,75,8,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Move Attribute,ratio_split,SVM,0.3,8,16,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Move Attribute,ratio_split,LogisticRegression,0.3,8,16,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Attribute,ratio_split,RandomForest,0.4,7,14,0.47115384615384615,94,0,100,6,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Move Attribute,ratio_split,SVM,0.4,7,14,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Move Attribute,ratio_split,LogisticRegression,0.4,7,14,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Attribute,ratio_split,RandomForest,0.5,6,12,0.43037974683544306,86,0,100,14,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Move Attribute,ratio_split,SVM,0.5,6,12,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Move Attribute,ratio_split,LogisticRegression,0.5,6,12,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Method,ratio_split,RandomForest,0.2,8,16,0.7147435897435898,93,50,50,7,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratio,True,False
Move Method,ratio_split,SVM,0.2,8,16,0.6185897435897436,74,50,50,26,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Move Method,ratio_split,LogisticRegression,0.2,8,16,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Method,ratio_split,RandomForest,0.3,7,14,0.4936708860759494,99,0,100,1,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Move Method,ratio_split,SVM,0.3,7,14,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Move Method,ratio_split,LogisticRegression,0.3,7,14,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Method,ratio_split,RandomForest,0.4,6,12,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Move Method,ratio_split,SVM,0.4,6,12,0.60625,71,50,50,29,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Move Method,ratio_split,LogisticRegression,0.4,6,12,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Move Method,ratio_split,RandomForest,0.5,5,10,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,False
Move Method,ratio_split,SVM,0.5,5,10,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,False
Move Method,ratio_split,LogisticRegression,0.5,5,10,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Extract Superclass,ratio_split,RandomForest,0.2,6,12,0.6049382716049383,71,50,50,29,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Extract Superclass,ratio_split,SVM,0.2,6,12,0.6049382716049383,71,50,50,29,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Extract Superclass,ratio_split,LogisticRegression,0.2,6,12,0.4444444444444444,89,0,100,11,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,False
Extract Superclass,ratio_split,RandomForest,0.3,5,10,0.5477642276422764,76,33,67,24,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Extract Superclass,ratio_split,SVM,0.3,5,10,0.5416666666666666,75,33,67,25,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Extract Superclass,ratio_split,LogisticRegression,0.3,5,10,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Extract Superclass,ratio_split,RandomForest,0.4,4,8,0.4036144578313253,81,0,100,19,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Extract Superclass,ratio_split,SVM,0.4,4,8,0.6325301204819277,77,50,50,23,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Extract Superclass,ratio_split,LogisticRegression,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Extract Superclass,ratio_split,RandomForest,0.5,4,8,0.4036144578313253,81,0,100,19,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,False
Extract Superclass,ratio_split,SVM,0.5,4,8,0.6325301204819277,77,50,50,23,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,False
Extract Superclass,ratio_split,LogisticRegression,0.5,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,False
Inline Method,ratio_split_single,RandomForest,0.2,11,22,0.6182795698924731,90,33,67,10,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,True
Inline Method,ratio_split_single,SVM,0.2,11,22,0.6061827956989247,88,33,67,12,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Inline Method,ratio_split_single,LogisticRegression,0.2,11,22,0.4838709677419355,97,0,100,3,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Inline Method,ratio_split_single,RandomForest,0.3,9,18,0.7375,88,60,40,12,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,True
Inline Method,ratio_split_single,SVM,0.3,9,18,0.73359375,87,60,40,13,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Inline Method,ratio_split_single,LogisticRegression,0.3,9,18,0.5921875,98,20,80,2,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Inline Method,ratio_split_single,RandomForest,0.4,8,16,0.7717948717948717,88,67,33,12,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 200}""]",ratio,True,True
Inline Method,ratio_split_single,SVM,0.4,8,16,0.7679487179487179,87,67,33,13,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Inline Method,ratio_split_single,LogisticRegression,0.4,8,16,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,True
Inline Method,ratio_split_single,RandomForest,0.5,7,14,0.5221861471861472,90,14,86,10,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,True
Inline Method,ratio_split_single,SVM,0.5,7,14,0.7781385281385281,98,57,43,2,"[""{'C': 1, 'kernel': 'rbf'}""]",ratio,True,True
Inline Method,ratio_split_single,LogisticRegression,0.5,7,14,0.4962121212121212,99,0,100,1,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Extract Method,ratio_split_single,RandomForest,0.2,78,31,0.6346774193548387,42,85,15,58,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,True
Extract Method,ratio_split_single,SVM,0.2,78,31,0.6580645161290323,52,80,20,48,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Extract Method,ratio_split_single,LogisticRegression,0.2,78,31,0.5951612903225807,29,90,10,71,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Extract Method,ratio_split_single,RandomForest,0.3,68,31,0.6596774193548387,42,90,10,58,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,True
Extract Method,ratio_split_single,SVM,0.3,68,31,0.6741935483870968,55,80,20,45,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Extract Method,ratio_split_single,LogisticRegression,0.3,68,31,0.6118279569892473,29,93,7,71,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Extract Method,ratio_split_single,RandomForest,0.4,58,31,0.6205645161290323,52,72,28,48,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 100}""]",ratio,True,True
Extract Method,ratio_split_single,SVM,0.4,58,31,0.6366935483870968,55,72,28,45,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Extract Method,ratio_split_single,LogisticRegression,0.4,58,31,0.6112903225806452,32,90,10,68,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Extract Method,ratio_split_single,RandomForest,0.5,49,31,0.6398946675444371,48,80,20,52,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratio,True,True
Extract Method,ratio_split_single,SVM,0.5,49,31,0.6474654377880185,58,71,29,42,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Extract Method,ratio_split_single,LogisticRegression,0.5,49,31,0.6102699144173799,32,90,10,68,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Move Class,ratio_split_single,RandomForest,0.2,14,28,0.7828947368421053,82,75,25,18,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratio,True,True
Move Class,ratio_split_single,SVM,0.2,14,28,0.8267543859649122,90,75,25,10,"[""{'C': 10, 'kernel': 'linear'}""]",ratio,True,True
Move Class,ratio_split_single,LogisticRegression,0.2,14,28,0.8399122807017544,93,75,25,7,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Move Class,ratio_split_single,RandomForest,0.3,12,24,0.6694915254237288,84,50,50,16,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratio,True,True
Move Class,ratio_split_single,SVM,0.3,12,24,0.6949152542372881,89,50,50,11,"[""{'C': 10, 'kernel': 'linear'}""]",ratio,True,True
Move Class,ratio_split_single,LogisticRegression,0.3,12,24,0.7033898305084746,91,50,50,9,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Move Class,ratio_split_single,RandomForest,0.4,10,20,0.617827868852459,86,38,62,14,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,True
Move Class,ratio_split_single,SVM,0.4,10,20,0.6260245901639344,88,38,62,12,"[""{'C': 10, 'kernel': 'linear'}""]",ratio,True,True
Move Class,ratio_split_single,LogisticRegression,0.4,10,20,0.646516393442623,92,38,62,8,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Move Class,ratio_split_single,RandomForest,0.5,9,18,0.6657706093189963,89,44,56,11,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 200}""]",ratio,True,True
Move Class,ratio_split_single,SVM,0.5,9,18,0.6536738351254481,86,44,56,14,"[""{'C': 10, 'kernel': 'linear'}""]",ratio,True,True
Move Class,ratio_split_single,LogisticRegression,0.5,9,18,0.6859318996415771,93,44,56,7,"[""{'C': 10, 'max"", ""iter': 100}""]",ratio,True,True
Move Attribute,ratio_split_single,RandomForest,0.2,5,10,0.36363636363636365,73,0,100,27,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",ratio,True,True
Move Attribute,ratio_split_single,SVM,0.2,5,10,0.3006993006993007,60,0,100,40,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Move Attribute,ratio_split_single,LogisticRegression,0.2,5,10,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,True
Move Attribute,ratio_split_single,RandomForest,0.3,4,8,0.3758620689655172,75,0,100,25,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratio,True,True
Move Attribute,ratio_split_single,SVM,0.3,4,8,0.5149425287356322,70,33,67,30,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Move Attribute,ratio_split_single,LogisticRegression,0.3,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,True
Move Attribute,ratio_split_single,RandomForest,0.4,4,8,0.3758620689655172,75,0,100,25,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 5, 'n"", ""estimators': 200}""]",ratio,True,True
Move Attribute,ratio_split_single,SVM,0.4,4,8,0.5149425287356322,70,33,67,30,"[""{'C': 10, 'kernel': 'rbf'}""]",ratio,True,True
Move Attribute,ratio_split_single,LogisticRegression,0.4,4,8,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,True
Move Attribute,ratio_split_single,RandomForest,0.5,3,6,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 1, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",ratio,True,True
Move Attribute,ratio_split_single,SVM,0.5,3,6,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",ratio,True,True
Move Attribute,ratio_split_single,LogisticRegression,0.5,3,6,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",ratio,True,True
Inline Method,MEA,RandomForest,0.2,13,132,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 2, 'min"", 'samples', ""split': 10, 'n"", ""estimators': 100}""]",MEA,False,False
Inline Method,MEA,SVM,0.2,13,132,0.5,100,0,100,0,"[""{'C': 0.1, 'kernel': 'linear'}""]",MEA,False,False
Inline Method,MEA,LogisticRegression,0.2,13,132,0.5,100,0,100,0,"[""{'C': 0.1, 'max"", ""iter': 100}""]",MEA,False,False
Inline Method,MEA,RandomForest,0.3,11,116,0.5,100,0,100,0,"[""{'max"", ""depth': None, 'min"", 'samples', ""leaf': 4, 'min"", 'samples', ""split': 2, 'n"", ""estimators': 100}""]",MEA,False,False
